"dat.source","locID","session_nr","vrijwillID","year","date","Latitude","Longitude","BEKNR","BEKNAAM","coordinateUncertaintyInMeters","procambarus clarkii","procambarus virginalis","procambarus acutus","faxonius limosus","pacifastacus leniusculus","faxonius virilis","pontastacus leptodactylus","CPUE_faxonius limosus","CPUE_faxonius virilis","CPUE_pacifastacus leniusculus","CPUE_pontastacus leptodactylus","CPUE_procambarus acutus","CPUE_procambarus clarkii","CPUE_procambarus virginalis","valid_link","link_method","VHAG","VHAS","CATC","WVLC","distances","vangstID"
"gbif_data",NA,NA,NA,2021,2021-06-09,50.89326,3.68037,6,"Bovenscheldebekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","1","6005421","0",NA,24.8043678168815,1269
"gbif_data",NA,NA,NA,2021,2021-06-12,51.34639,4.42884,4,"Benedenscheldebekken",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","113","7025929","1",NA,10.8842847013971,1270
"gbif_data",NA,NA,NA,2021,2021-06-17,51.07542,4.9684,10,"Netebekken",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0082",0,1271
"gbif_data",NA,NA,NA,2021,2021-06-17,51.07542,4.96843,10,"Netebekken",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0082",0,1272
"gbif_data",NA,NA,NA,2021,2021-06-18,51.16456,4.36486,4,"Benedenscheldebekken",30,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1273
"gbif_data",NA,NA,NA,2021,2021-06-20,51.15141,4.05659,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1274
"gbif_data",NA,NA,NA,2021,2021-06-20,51.28441,3.11825,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1275
"gbif_data",NA,NA,NA,2021,2021-06-21,51.26352,4.19641,4,"Benedenscheldebekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"OVLBVN0050",0,1276
"gbif_data",NA,NA,NA,2021,2021-06-21,51.26384,4.19605,4,"Benedenscheldebekken",4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"OVLBVN0050",0,1277
"gbif_data",NA,NA,NA,2021,2021-06-21,51.26376,4.19619,4,"Benedenscheldebekken",10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"OVLBVN0050",0,1278
"gbif_data",NA,NA,NA,2021,2021-06-25,51.10234,5.80378,11,"Maasbekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","10004","3600906","1",NA,0.506767469698154,1279
"gbif_data",NA,NA,NA,2021,2021-06-25,51.19612,4.43133,4,"Benedenscheldebekken",10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTANT0029",0,1280
"gbif_data",NA,NA,NA,2021,2021-06-28,51.1762,3.96762,3,"Bekken van de Gentse Kanalen",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1281
"gbif_data",NA,NA,NA,2021,2021-06-28,51.18134,4.6407,10,"Netebekken",25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1282
"gbif_data",NA,NA,NA,2021,2021-06-28,51.18134,4.6407,10,"Netebekken",65,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1283
"gbif_data",NA,NA,NA,2021,2021-06-29,51.11902,5.81099,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","9501","6000030","0",NA,0.142884839773534,1284
"gbif_data",NA,NA,NA,2021,2021-06-29,51.18239,4.64071,10,"Netebekken",25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1285
"gbif_data",NA,NA,NA,2021,2021-06-29,51.30278,3.335,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1286
"gbif_data",NA,NA,NA,2021,2021-06-30,51.17315,3.99111,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1287
"gbif_data",NA,NA,NA,2021,2021-07-01,50.90919,5.72211,11,"Maasbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","9501","6000026","0",NA,0.0206193574086215,1288
"gbif_data",NA,NA,NA,2021,2021-07-01,50.9866,5.34891,9,"Demerbekken",6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMZNH0197",6.74908117154336,1289
"gbif_data",NA,NA,NA,2021,2021-07-01,50.98817,5.34884,9,"Demerbekken",10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1290
"gbif_data",NA,NA,NA,2021,2021-07-02,51.01385,4.07892,7,"Denderbekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","20465","4521290","99",NA,3.15757964844809,1291
"gbif_data",NA,NA,NA,2021,2021-07-05,50.9865,5.34882,9,"Demerbekken",27,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMZNH0197",0.0845141414252996,1292
"gbif_data",NA,NA,NA,2021,2021-07-08,51.15055,4.05679,3,"Bekken van de Gentse Kanalen",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1293
"gbif_data",NA,NA,NA,2021,2021-07-09,51.07511,4.96895,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0080",0.895601661373917,1294
"gbif_data",NA,NA,NA,2021,2021-07-09,51.07449,4.96821,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0318",0,1295
"gbif_data",NA,NA,NA,2021,2021-07-10,51.13863,3.91438,3,"Bekken van de Gentse Kanalen",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","74","6025589","2",NA,8.31975905352694,1296
"gbif_data",NA,NA,NA,2021,2021-07-12,51.29273,3.2489,2,"Bekken van de Brugse Polders",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1297
"gbif_data",NA,NA,NA,2021,2021-07-14,51.18536,2.81883,1,"Ijzerbekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1298
"gbif_data",NA,NA,NA,2021,2021-07-15,50.98627,5.34892,9,"Demerbekken",16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7351","7073327","2",NA,0.886405150407167,1299
"gbif_data",NA,NA,NA,2021,2021-07-16,50.98731,5.34888,9,"Demerbekken",16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","67998","7074530","9",NA,7.99932429174403,1300
"gbif_data",NA,NA,NA,2021,2021-07-20,51.25396,3.2487,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2540","6038251","2",NA,1.86075920922179,1301
"gbif_data",NA,NA,NA,2021,2021-07-21,51.17956,5.65968,11,"Maasbekken",65,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMBRE0073",0,1302
"gbif_data",NA,NA,NA,2021,2021-07-22,51.24572,3.53043,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2300","6039071","2",NA,2.75570933655271,1303
"gbif_data",NA,NA,NA,2021,2021-07-24,51.19621,4.43141,4,"Benedenscheldebekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTANT0029",0,1304
"gbif_data",NA,NA,NA,2021,2021-07-25,50.98234,5.32493,9,"Demerbekken",15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMZNH0152",3.27457925127255,1305
"gbif_data",NA,NA,NA,2021,2021-07-25,50.98229,5.32506,9,"Demerbekken",8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMZNH0256",2.31197317417344,1306
"gbif_data",NA,NA,NA,2021,2021-07-25,51.23239,3.23528,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","18547","6040696","2",NA,7.15661398440314,1307
"gbif_data",NA,NA,NA,2021,2021-07-26,51.22147,2.99256,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1308
"gbif_data",NA,NA,NA,2021,2021-07-29,51.32184,3.30982,2,"Bekken van de Brugse Polders",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1309
"gbif_data",NA,NA,NA,2021,2021-08-02,51.07355,4.96904,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0282",5.71866609472342,1310
"gbif_data",NA,NA,NA,2021,2021-08-03,51.25436,3.28413,2,"Bekken van de Brugse Polders",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2696","6005791","99",NA,2.48933381982224,1311
"gbif_data",NA,NA,NA,2021,2021-08-03,50.93919,4.4441,8,"Dijle- en Zennebekken",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6873","6033031","99",NA,4.60243787611226,1312
"gbif_data",NA,NA,NA,2021,2021-08-03,50.93919,4.4441,8,"Dijle- en Zennebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","6873","6033031","99",NA,4.60243787611226,1313
"gbif_data",NA,NA,NA,2021,2021-08-03,51.14505,4.08996,3,"Bekken van de Gentse Kanalen",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1314
"gbif_data",NA,NA,NA,2021,2021-08-04,50.97923,5.09268,9,"Demerbekken",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","7157","26208","1",NA,4.44580306110462,1315
"gbif_data",NA,NA,NA,2021,2021-08-04,51.25883,3.19582,2,"Bekken van de Brugse Polders",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"WVLBRU0832",0,1316
"gbif_data",NA,NA,NA,2021,2021-08-04,51.09143,4.94632,10,"Netebekken",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","8503","6016484","1",NA,1.47164851662597,1317
"gbif_data",NA,NA,NA,2021,2021-08-07,51.07493,4.96889,10,"Netebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0080",0,1318
"gbif_data",NA,NA,NA,2021,2021-08-08,51.23019,3.25015,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2139","6038245","2",NA,5.06643444397528,1319
"gbif_data",NA,NA,NA,2021,2021-08-08,51.17221,4.11142,3,"Bekken van de Gentse Kanalen",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","555","7011007","2",NA,10.625315947889,1320
"gbif_data",NA,NA,NA,2021,2021-08-11,51.22213,3.22632,2,"Bekken van de Brugse Polders",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","12","6033292","0",NA,16.4397647664316,1321
"gbif_data",NA,NA,NA,2021,2021-08-11,51.24722,3.28861,2,"Bekken van de Brugse Polders",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1322
"gbif_data",NA,NA,NA,2021,2021-08-13,51.14476,4.08394,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1323
"gbif_data",NA,NA,NA,2021,2021-08-15,51.33076,3.24703,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1324
"gbif_data",NA,NA,NA,2021,2021-08-18,51.25573,3.20016,2,"Bekken van de Brugse Polders",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","32203","5008205","2",NA,7.36984840509304,1325
"gbif_data",NA,NA,NA,2021,2021-08-22,50.9888,5.31416,9,"Demerbekken",5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMZNH0533",2.31965844552581,1326
"gbif_data",NA,NA,NA,2021,2021-08-22,51.28393,3.18364,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2638","5012567","99",NA,2.16733287113752,1327
"gbif_data",NA,NA,NA,2021,2021-08-22,51.07436,4.96917,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0080",9.86521084310932,1328
"gbif_data",NA,NA,NA,2021,2021-08-22,51.28392,3.18365,2,"Bekken van de Brugse Polders",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2638","5012567","99",NA,3.41519740396795,1329
"gbif_data",NA,NA,NA,2021,2021-08-22,51.21633,3.271,2,"Bekken van de Brugse Polders",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1330
"gbif_data",NA,NA,NA,2021,2021-08-22,51.22155,3.24405,2,"Bekken van de Brugse Polders",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1331
"gbif_data",NA,NA,NA,2021,2021-08-23,50.98717,4.5113,8,"Dijle- en Zennebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"VBRZEM0090",0.828578006771191,1332
"gbif_data",NA,NA,NA,2021,2021-08-23,51.15,4.0698,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","922","6030409","2",NA,2.55735303645587,1333
"gbif_data",NA,NA,NA,2021,2021-08-23,51.15015,4.06952,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1334
"gbif_data",NA,NA,NA,2021,2021-08-23,51.15015,4.06952,3,"Bekken van de Gentse Kanalen",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1335
"gbif_data",NA,NA,NA,2021,2021-08-23,51.16336,4.36493,4,"Benedenscheldebekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1336
"gbif_data",NA,NA,NA,2021,2021-08-24,51.075,4.96981,10,"Netebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0068",0,1337
"gbif_data",NA,NA,NA,2021,2021-08-24,51.15216,4.05604,3,"Bekken van de Gentse Kanalen",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1338
"gbif_data",NA,NA,NA,2021,2021-08-25,51.08788,5.72333,11,"Maasbekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","10004","28730","1",NA,6.19670229462473,1339
"gbif_data",NA,NA,NA,2021,2021-08-25,51.08788,5.72333,11,"Maasbekken",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","10004","28730","1",NA,6.19670229462473,1340
"gbif_data",NA,NA,NA,2021,2021-08-25,51.3014,3.27801,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1341
"gbif_data",NA,NA,NA,2021,2021-08-27,51.21967,2.92018,1,"Ijzerbekken",10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"WVLOOS0094",9.12465347788656,1342
"gbif_data",NA,NA,NA,2021,2021-08-27,51.21969,2.92052,1,"Ijzerbekken",14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"WVLOOS0094",0,1343
"gbif_data",NA,NA,NA,2021,2021-08-27,51.04782,4.93379,10,"Netebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTHST0272",8.48602860193185,1344
"gbif_data",NA,NA,NA,2021,2021-08-27,51.19618,4.43155,4,"Benedenscheldebekken",5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTANT0029",0,1345
"gbif_data",NA,NA,NA,2021,2021-08-28,51.29288,3.24862,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1346
"gbif_data",NA,NA,NA,2021,2021-08-31,51.07517,4.96955,10,"Netebekken",60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0080",0,1347
"gbif_data",NA,NA,NA,2021,2021-09-03,50.98717,4.51183,8,"Dijle- en Zennebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1348
"gbif_data",NA,NA,NA,2021,2021-09-04,51.14525,4.10469,3,"Bekken van de Gentse Kanalen",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1349
"gbif_data",NA,NA,NA,2021,2021-09-05,50.95886,5.46765,9,"Demerbekken",30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"LIMGNK0396",0,1350
"gbif_data",NA,NA,NA,2021,2021-09-05,50.95908,5.47051,9,"Demerbekken",4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1351
"gbif_data",NA,NA,NA,2021,2021-09-06,51.22244,5.03286,10,"Netebekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTRET0236",0,1352
"gbif_data",NA,NA,NA,2021,2021-09-06,50.92265,3.94295,4,"Benedenscheldebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"OVLERP0125",9.07751755487902,1353
"gbif_data",NA,NA,NA,2021,2021-09-08,51.2606,3.19619,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"WVLBRU1183",0,1354
"gbif_data",NA,NA,NA,2021,2021-09-09,51.28698,5.15554,10,"Netebekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTMOL0088",3.63686784059954,1355
"gbif_data",NA,NA,NA,2021,2021-09-10,51.28133,3.21761,2,"Bekken van de Brugse Polders",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","32202","7013508","99",NA,7.21047800170109,1356
"gbif_data",NA,NA,NA,2021,2021-09-11,51.22165,3.24234,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","2124","6036176","1",NA,10.5004827484465,1357
"gbif_data",NA,NA,NA,2021,2021-09-11,51.22165,3.24234,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","2124","6036176","1",NA,10.5004827484465,1358
"gbif_data",NA,NA,NA,2021,2021-09-11,51.22165,3.24234,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","2124","6036176","1",NA,10.5004827484465,1359
"gbif_data",NA,NA,NA,2021,2021-09-11,51.22165,3.24234,2,"Bekken van de Brugse Polders",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"GRB/2 + buffer","2124","6036176","1",NA,10.5004827484465,1360
"gbif_data",NA,NA,NA,2021,2021-09-12,51.17051,3.91775,3,"Bekken van de Gentse Kanalen",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","8","6007995","0",NA,4.10029477248213,1361
"gbif_data",NA,NA,NA,2021,2021-09-13,51.23875,3.52471,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1362
"gbif_data",NA,NA,NA,2021,2021-09-14,51.24587,3.60576,3,"Bekken van de Gentse Kanalen",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1363
"gbif_data",NA,NA,NA,2021,2021-09-15,51.15535,4.06374,3,"Bekken van de Gentse Kanalen",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","922","6030409","2",NA,2.21804340759208,1364
"gbif_data",NA,NA,NA,2021,2021-09-15,51.07747,4.96975,10,"Netebekken",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTLKD0325",0,1365
"gbif_data",NA,NA,NA,2021,2021-09-16,51.17379,4.63287,10,"Netebekken",8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1366
"gbif_data",NA,NA,NA,2021,2021-09-16,50.91063,3.29591,5,"Leiebekken",25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1367
"gbif_data",NA,NA,NA,2021,2021-09-16,51.33668,3.30515,2,"Bekken van de Brugse Polders",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1368
"gbif_data",NA,NA,NA,2021,2021-09-20,51.24693,3.20596,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1369
"gbif_data",NA,NA,NA,2021,2021-09-24,51.2184,3.14945,2,"Bekken van de Brugse Polders",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","631","6036178","2",NA,8.76626134157444,1370
"gbif_data",NA,NA,NA,2021,2021-09-28,51.17135,4.62398,10,"Netebekken",17,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer",NA,NA,NA,"ANTRAN0167",5.59946793245774,1371
"gbif_data",NA,NA,NA,2021,2021-09-28,51.17153,4.62384,10,"Netebekken",88,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"not linked",NA,NA,NA,NA,NA,1372
"gbif_data",NA,NA,NA,2021,2021-09-29,51.25348,3.32794,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2348","5007342","2",NA,0.103977923412545,1373
"gbif_data",NA,NA,NA,2021,2021-09-29,51.25613,3.32052,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2666","5007286","2",NA,0.0303987334232745,1374
"gbif_data",NA,NA,NA,2021,2021-09-29,51.25542,3.32129,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2522","5007376","2",NA,0.409167901250363,1375
"gbif_data",NA,NA,NA,2021,2021-09-30,51.25613,3.32052,2,"Bekken van de Brugse Polders",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"<buffer","2666","5007286","2",NA,0.0303987334232745,1376
