"consecutive","dat.source","year","date","CPUE_pontastacus leptodactylus","CPUE_pacifastacus leniusculus","pontastacus leptodactylus","pacifastacus leniusculus","CPUE_faxonius limosus","CPUE_procambarus clarkii","CPUE_procambarus acutus","CPUE_procambarus virginalis","CPUE_faxonius virilis","faxonius limosus","procambarus clarkii","procambarus acutus","procambarus virginalis","faxonius virilis","nearest_river_index","VHAG","CATC","nearest_waterbody_index","WVLC","ID","distances","BEKNR","BEKNAAM","longitude","latitude","geometry"
NA,"gbif_data",2022,2022-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20608,NA,NA,69832,"VBRVIL0060",1237,0,8,"Dijle- en Zennebekken",4.45499999589592,50.9530100025045,c(4.45499999589592, 50.9530100025045)
NA,"gbif_data",2022,2022-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1238,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,29892,NA,NA,21234,"OVLBRK0099",1239,0,6,"Bovenscheldebekken",3.75722999605114,50.8032700024704,c(3.75722999605114, 50.8032700024704)
NA,"gbif_data",2022,2022-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1240,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,117,NA,NA,15247,NA,1241,24.7988879980433,10,"Netebekken",4.90303999580925,51.1870600024871,c(4.90303999580925, 51.1870600024871)
NA,"gbif_data",2022,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1242,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1243,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1244,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1245,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20301,NA,NA,12967,"ANTBAL0065",1246,4.95625965553288,10,"Netebekken",5.12884999574819,51.1449800025251,c(5.12884999574819, 51.1449800025251)
NA,"gbif_data",2022,2022-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2196,NA,NA,64328,"VBRZEM0090",1247,0,8,"Dijle- en Zennebekken",4.50000999588851,50.9883700024993,c(4.50000999588851, 50.9883700024993)
NA,"gbif_data",2022,2022-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1248,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1249,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13080,NA,NA,26186,NA,1250,18.9054108409171,3,"Bekken van de Gentse Kanalen",3.97939399603038,51.1223330024031,c(3.97939399603038, 51.1223330024031)
NA,"gbif_data",2022,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1251,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5894,NA,NA,27351,"OVLDND0178",1252,0,7,"Denderbekken",4.09298999599267,51.026480002443,c(4.09298999599267, 51.026480002443)
NA,"gbif_data",2022,2022-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1253,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1254,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1255,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1256,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1257,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9022,NA,NA,50598,NA,1258,53.3719147805375,2,"Bekken van de Brugse Polders",3.32128999620283,51.2554200022951,c(3.32128999620283, 51.2554200022951)
NA,"gbif_data",2022,2022-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24115,NA,NA,76762,"LIMZNH0110",1259,3.11418308867675,9,"Demerbekken",5.33769999567835,50.9844500025965,c(5.33769999567835, 50.9844500025965)
NA,"gbif_data",2022,2022-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13786,2489,2,53383,NA,1260,5.75746602997954,2,"Bekken van de Brugse Polders",3.00990999627631,51.2497600022642,c(3.00990999627631, 51.2497600022642)
NA,"gbif_data",2022,2022-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1217,NA,NA,17487,"ANTLKD0325",1261,0,10,"Netebekken",4.969649995781,51.0775100025266,c(4.969649995781, 51.0775100025266)
NA,"gbif_data",2022,2022-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5948,9501,0,77746,NA,1262,0.0558477418376575,NA,NA,5.74491999556997,50.9414800026573,c(5.74491999556997, 50.9414800026573)
NA,"gbif_data",2022,2022-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27447,2158,2,85331,NA,1263,0.039097391740263,2,"Bekken van de Brugse Polders",3.32073999620363,51.2620200022932,c(3.32073999620363, 51.2620200022932)
NA,"gbif_data",2022,2022-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1295,NA,NA,83118,"WVLHAR0329",1264,0,5,"Leiebekken",3.31764999616094,50.8391100024124,c(3.31764999616094, 50.8391100024124)
NA,"gbif_data",2022,2022-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4289,NA,NA,6412,"ANTLKD0087",1265,0,10,"Netebekken",4.96800999578117,51.0752400025271,c(4.96800999578117, 51.0752400025271)
NA,"gbif_data",2022,2022-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6039,NA,NA,18506,NA,1266,291.343672748019,10,"Netebekken",5.05509999576859,51.1626200025115,c(5.05509999576859, 51.1626200025115)
NA,"gbif_data",2022,2022-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1020,NA,NA,92466,"WVLKNO0464",1267,0,2,"Bekken van de Brugse Polders",3.3717799961994,51.3403400022767,c(3.3717799961994, 51.3403400022767)
NA,"gbif_data",2022,2022-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,16465,NA,NA,6312,"ANTLKD0080",1268,0,10,"Netebekken",4.96953999578073,51.0747300025274,c(4.96953999578073, 51.0747300025274)
NA,"gbif_data",2022,2022-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,16465,NA,NA,6312,"ANTLKD0080",1269,0,10,"Netebekken",4.96942999578076,51.0747400025274,c(4.96942999578076, 51.0747400025274)
NA,"gbif_data",2022,2022-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,25514,NA,NA,50308,"WVLDAM0129",1270,8.66192243973936,2,"Bekken van de Brugse Polders",3.332359996204,51.2929400022858,c(3.332359996204, 51.2929400022858)
NA,"gbif_data",2022,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,10167,NA,NA,29919,"OVLGER0176",1271,0,7,"Denderbekken",3.91146999601251,50.7928100024904,c(3.91146999601251, 50.7928100024904)
NA,"gbif_data",2022,2022-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,16465,NA,NA,15961,"ANTLKD0282",1272,0,10,"Netebekken",4.96922999578073,51.0740300025276,c(4.96922999578073, 51.0740300025276)
NA,"gbif_data",2022,2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,18922,2139,2,49997,NA,1273,7.14719646481645,2,"Bekken van de Brugse Polders",3.24942999621751,51.2311300022944,c(3.24942999621751, 51.2311300022944)
NA,"gbif_data",2022,2022-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,19103,NA,NA,76848,"LIMZNH0171",1274,0,9,"Demerbekken",5.33257999567982,50.9860300025954,c(5.33257999567982, 50.9860300025954)
NA,"gbif_data",2022,2022-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,19103,NA,NA,76903,"LIMZNH0206",1275,4.97448979194246,9,"Demerbekken",5.33068999568032,50.9862300025951,c(5.33068999568032, 50.9862300025951)
NA,"gbif_data",2022,2022-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,24115,NA,NA,76733,"LIMZNH0089",1276,4.70680703260603,9,"Demerbekken",5.3355999956789,50.9846700025962,c(5.3355999956789, 50.9846700025962)
NA,"gbif_data",2022,2022-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,27797,10,0,50657,NA,1277,9.73964461240953,2,"Bekken van de Brugse Polders",3.29788999620963,51.2673300022893,c(3.29788999620963, 51.2673300022893)
NA,"gbif_data",2022,2022-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3159,NA,NA,10938,"ANTTUR0054",1278,0,10,"Netebekken",4.96060999581284,51.3580900024442,c(4.96060999581284, 51.3580900024442)
NA,"gbif_data",2022,2022-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2387,NA,NA,84024,"LIMMSM0249",1279,0,11,"Maasbekken",5.73413999557671,50.978190002645,c(5.73413999557671, 50.978190002645)
NA,"gbif_data",2022,2022-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,22749,20467,99,32603,NA,1280,0.671852947082668,7,"Denderbekken",4.08312999599384,51.0146000024454,c(4.08312999599384, 51.0146000024454)
NA,"gbif_data",2022,2022-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,17474,NA,NA,84023,"LIMMSM0248",1281,0,11,"Maasbekken",5.72301999557633,50.9483400026526,c(5.72301999557633, 50.9483400026526)
NA,"gbif_data",2022,2022-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9810,18,0,17001,NA,1282,7.49365522253211,8,"Dijle- en Zennebekken",4.51882999588475,50.996830002499,c(4.51882999588475, 50.996830002499)
NA,"gbif_data",2022,2022-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18433,NA,NA,17321,"ANTBRM0391",1283,0,4,"Benedenscheldebekken",4.1999899959736,51.0948300024352,c(4.1999899959736, 51.0948300024352)
NA,"gbif_data",2022,2022-07-12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,NA,NA,62381,"VBRPEP0009",1284,0,7,"Denderbekken",4.08976999596161,50.7237300025304,c(4.08976999596161, 50.7237300025304)
NA,"gbif_data",2022,2022-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,16465,NA,NA,6312,"ANTLKD0080",1285,0,10,"Netebekken",4.96946999578077,51.0749400025273,c(4.96946999578077, 51.0749400025273)
NA,"gbif_data",2022,2022-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,23164,NA,NA,62882,"VBRBSL0254",1286,0,8,"Dijle- en Zennebekken",4.31750999591142,50.7787200025399,c(4.31750999591142, 50.7787200025399)
NA,"gbif_data",2022,2022-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,29993,NA,NA,69791,NA,1287,188.55344853807,NA,NA,4.44878999588226,50.8096000025457,c(4.44878999588226, 50.8096000025457)
NA,"gbif_data",2022,2022-07-23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,NA,NA,83269,"VBRPEP0111",1288,4.48851635015421,7,"Denderbekken",4.08794999596193,50.7225500025305,c(4.08794999596193, 50.7225500025305)
NA,"gbif_data",2022,2022-07-23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,NA,NA,83269,"VBRPEP0111",1289,2.99239340047914,7,"Denderbekken",4.08791999596195,50.7226300025305,c(4.08791999596195, 50.7226300025305)
NA,"gbif_data",2022,2022-07-23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,NA,NA,83269,"VBRPEP0111",1290,0.956284167466093,7,"Denderbekken",4.08788999596196,50.7226400025305,c(4.08788999596196, 50.7226400025305)
NA,"gbif_data",2022,2022-07-23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,NA,NA,83269,NA,1291,10.3608500388122,7,"Denderbekken",4.08801999596193,50.7226900025305,c(4.08801999596193, 50.7226900025305)
NA,"gbif_data",2022,2022-07-23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,NA,NA,83269,"VBRPEP0111",1292,0,7,"Denderbekken",4.08779999596199,50.7227000025305,c(4.08779999596199, 50.7227000025305)
NA,"gbif_data",2022,2022-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,713,NA,NA,51589,"WVLBRU0824",1293,0,2,"Bekken van de Brugse Polders",3.20578999623392,51.2903800022733,c(3.20578999623392, 51.2903800022733)
NA,"gbif_data",2022,2022-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,29993,NA,NA,69791,NA,1294,188.55344853807,NA,NA,4.44878999588226,50.8096000025457,c(4.44878999588226, 50.8096000025457)
NA,"gbif_data",2022,2022-07-25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25402,NA,NA,62961,"VBRMEI0011",1295,0,8,"Dijle- en Zennebekken",4.33129999592401,50.9299000024974,c(4.33129999592401, 50.9299000024974)
NA,"gbif_data",2022,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,29993,NA,NA,69791,NA,1296,243.458115158943,NA,NA,4.4488099958822,50.8090900025458,c(4.4488099958822, 50.8090900025458)
NA,"gbif_data",2022,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,29719,6156,2,26994,NA,1297,0.0313946354121635,7,"Denderbekken",4.0816899959929,51.0022900024488,c(4.0816899959929, 51.0022900024488)
NA,"gbif_data",2022,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3651,3640,2,27716,NA,1298,6.75709420842894,4,"Benedenscheldebekken",4.16324999598115,51.0808600024352,c(4.16324999598115, 51.0808600024352)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,17218,NA,NA,64328,"VBRZEM0090",1299,0,8,"Dijle- en Zennebekken",4.51167999588505,50.9829400025022,c(4.51167999588505, 50.9829400025022)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,17218,NA,NA,64328,"VBRZEM0090",1300,0,8,"Dijle- en Zennebekken",4.50906999588575,50.9834000025018,c(4.50906999588575, 50.9834000025018)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13892,NA,NA,64328,"VBRZEM0090",1301,0.123692371979654,8,"Dijle- en Zennebekken",4.50691999588634,50.9839800025014,c(4.50691999588634, 50.9839800025014)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13892,NA,NA,64328,"VBRZEM0090",1302,3.86781227344377,8,"Dijle- en Zennebekken",4.50611999588663,50.984890002501,c(4.50611999588663, 50.984890002501)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,13892,NA,NA,64293,"VBRZEM0073",1303,0,8,"Dijle- en Zennebekken",4.50321999588749,50.9862200025003,c(4.50321999588749, 50.9862200025003)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13892,NA,NA,64285,"VBRZEM0068",1304,0,8,"Dijle- en Zennebekken",4.50907999588622,50.9878900025005,c(4.50907999588622, 50.9878900025005)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13892,NA,NA,64328,"VBRZEM0090",1305,0,8,"Dijle- en Zennebekken",4.50356999588764,50.9884000024997,c(4.50356999588764, 50.9884000024997)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2196,NA,NA,64328,"VBRZEM0090",1306,0,8,"Dijle- en Zennebekken",4.50017999588849,50.9885700024993,c(4.50017999588849, 50.9885700024993)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14386,NA,NA,64285,"VBRZEM0068",1307,4.46039951218321,8,"Dijle- en Zennebekken",4.5034799958877,50.9887800024996,c(4.5034799958877, 50.9887800024996)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19324,NA,NA,64272,"VBRZEM0059",1308,0,8,"Dijle- en Zennebekken",4.51679999588448,50.9895000025009,c(4.51679999588448, 50.9895000025009)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14386,NA,NA,64285,"VBRZEM0068",1309,0,8,"Dijle- en Zennebekken",4.50290999588792,50.9895500024993,c(4.50290999588792, 50.9895500024993)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19324,NA,NA,64270,"VBRZEM0057",1310,0,8,"Dijle- en Zennebekken",4.5124699958856,50.9900200025002,c(4.5124699958856, 50.9900200025002)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19324,NA,NA,67767,"VBRZEM0095",1311,0,8,"Dijle- en Zennebekken",4.5130199958855,50.9903000025002,c(4.5130199958855, 50.9903000025002)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19324,NA,NA,64272,"VBRZEM0059",1312,0,8,"Dijle- en Zennebekken",4.51411999588533,50.9912700025001,c(4.51411999588533, 50.9912700025001)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14386,NA,NA,64285,"VBRZEM0068",1313,0,8,"Dijle- en Zennebekken",4.50771999588694,50.9915600024993,c(4.50771999588694, 50.9915600024993)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14386,NA,NA,64285,"VBRZEM0068",1314,0,8,"Dijle- en Zennebekken",4.5084199958868,50.9918300024993,c(4.5084199958868, 50.9918300024993)
NA,"gbif_data",2022,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14258,NA,NA,64272,"VBRZEM0059",1315,0,8,"Dijle- en Zennebekken",4.51433999588537,50.9921900024999,c(4.51433999588537, 50.9921900024999)
NA,"gbif_data",2022,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,13892,NA,NA,64264,"VBRZEM0053",1316,0,8,"Dijle- en Zennebekken",4.50333999588747,50.9862300025003,c(4.50333999588747, 50.9862300025003)
NA,"gbif_data",2022,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13892,NA,NA,64285,"VBRZEM0068",1317,1.38441094282006,8,"Dijle- en Zennebekken",4.50888999588625,50.9877300025005,c(4.50888999588625, 50.9877300025005)
NA,"gbif_data",2022,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14258,NA,NA,64272,"VBRZEM0059",1318,0,8,"Dijle- en Zennebekken",4.51421999588539,50.9920800024999,c(4.51421999588539, 50.9920800024999)
NA,"gbif_data",2022,2022-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19324,NA,NA,64231,NA,1319,233.48446397124,8,"Dijle- en Zennebekken",4.51986999588349,50.9873000025019,c(4.51986999588349, 50.9873000025019)
NA,"gbif_data",2022,2022-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,17966,NA,NA,49991,NA,1320,24.6206052802869,2,"Bekken van de Brugse Polders",3.25328999621669,51.2320900022945,c(3.25328999621669, 51.2320900022945)
NA,"gbif_data",2022,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20693,NA,NA,27722,NA,1321,16.2190991612737,4,"Benedenscheldebekken",4.17600999597751,51.075920002438,c(4.17600999597751, 51.075920002438)
NA,"gbif_data",2022,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20693,NA,NA,27722,"OVLHME0406",1322,7.77569151868721,4,"Benedenscheldebekken",4.17583999597755,51.0759800024379,c(4.17583999597755, 51.0759800024379)
NA,"gbif_data",2022,2022-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,22496,32202,99,83179,NA,1323,4.88919805160534,2,"Bekken van de Brugse Polders",3.21704999623032,51.281270002277,c(3.21704999623032, 51.281270002277)
NA,"gbif_data",2022,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,24259,NA,NA,6517,NA,1324,11.3487491241287,10,"Netebekken",4.99207999577579,51.081390002528,c(4.99207999577579, 51.081390002528)
NA,"gbif_data",2022,2022-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,22496,32202,99,83179,NA,1325,2.7005566283673,2,"Bekken van de Brugse Polders",3.21784999623012,51.2812200022771,c(3.21784999623012, 51.2812200022771)
NA,"gbif_data",2022,2022-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6403,NA,NA,73589,"LIMPEE0140",1326,8.28011196674939,11,"Maasbekken",5.450649995668,51.1552900025593,c(5.450649995668, 51.1552900025593)
NA,"gbif_data",2022,2022-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14230,NA,NA,43159,NA,1327,22.63317406434,2,"Bekken van de Brugse Polders",3.24065999621775,51.2128800022986,c(3.24065999621775, 51.2128800022986)
NA,"gbif_data",2022,2022-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,29993,NA,NA,69791,NA,1328,19.684168734745,NA,NA,4.4480299958826,50.8110400025452,c(4.4480299958826, 50.8110400025452)
NA,"gbif_data",2022,2022-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,16408,NA,NA,83389,"VBRZEM0196",1329,0,8,"Dijle- en Zennebekken",4.4817799958922,50.9805400024996,c(4.4817799958922, 50.9805400024996)
NA,"gbif_data",2022,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,10959,NA,NA,83166,"WVLBRU1182",1330,0,2,"Bekken van de Brugse Polders",3.19365999623064,51.229540002289,c(3.19365999623064, 51.229540002289)
NA,"gbif_data",2022,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,10959,NA,NA,83166,"WVLBRU1182",1331,0,2,"Bekken van de Brugse Polders",3.19431999623049,51.229690002289,c(3.19431999623049, 51.229690002289)
NA,"gbif_data",2022,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,22741,NA,NA,83166,"WVLBRU1182",1332,0,2,"Bekken van de Brugse Polders",3.19843999622975,51.2319800022888,c(3.19843999622975, 51.2319800022888)
NA,"gbif_data",2022,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,22741,NA,NA,83166,"WVLBRU1182",1333,0,2,"Bekken van de Brugse Polders",3.19839999622976,51.2320000022888,c(3.19839999622976, 51.2320000022888)
NA,"gbif_data",2022,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7985,NA,NA,83166,NA,1334,11.7645648877322,2,"Bekken van de Brugse Polders",3.19658999623029,51.2330400022883,c(3.19658999623029, 51.2330400022883)
NA,"gbif_data",2022,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9272,2614,2,49889,NA,1335,2.19340870912546,2,"Bekken van de Brugse Polders",3.18199999623694,51.264300002278,c(3.18199999623694, 51.264300002278)
