"","year","Latitude","Longitude","source","faxonius limosus","procambarus virginalis","procambarus acutus","faxonius virilis","procambarus clarkii","pontastacus leptodactylus","pacifastacus leniusculus"
"1313",2022,50.95155,4.46054,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1314",2022,50.95299,4.45508,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1315",2022,50.95301,4.455,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1316",2022,50.95311,4.45514,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1317",2022,50.97355,3.47433,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1318",2022,50.97819,5.73414,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1319",2022,50.98054,4.48178,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1320",2022,50.9824,5.3257,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1321",2022,50.98294,4.51168,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1322",2022,50.9834,4.50907,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1323",2022,50.98398,4.50692,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1324",2022,50.98445,5.3377,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1325",2022,50.98451,4.51659,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1326",2022,50.98467,5.3356,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1327",2022,50.98489,4.50612,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1328",2022,50.98603,5.33258,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1329",2022,50.98622,4.50322,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1330",2022,50.98623,4.50334,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1331",2022,50.98623,5.33069,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1332",2022,50.9873,4.51987,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1333",2022,50.98773,4.50889,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1334",2022,50.98789,4.50908,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1335",2022,50.98794,4.51427,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1336",2022,50.98837,4.50001,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1337",2022,50.9884,4.50357,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1338",2022,50.98857,4.50018,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1339",2022,50.98878,4.50348,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1340",2022,50.9895,4.5168,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1341",2022,50.98955,4.50291,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1342",2022,50.99002,4.51247,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1343",2022,50.99002,4.51397,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1344",2022,50.9903,4.51302,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1345",2022,50.99127,4.51412,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1346",2022,50.99156,4.50772,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1347",2022,50.99183,4.50842,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1348",2022,50.99208,4.51422,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1349",2022,50.99219,4.51434,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1350",2022,50.99683,4.51883,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1351",2022,51.00229,4.08169,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1352",2022,51.0041,5.68262,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1353",2022,51.0142,4.08161,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1354",2022,51.0146,4.08313,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1355",2022,51.02273,4.45515,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1356",2022,51.02648,4.09299,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1357",2022,51.03831,4.66266,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1358",2022,51.06471,4.44928,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1359",2022,51.06922,4.38703,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1360",2022,51.06926,4.38712,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1361",2022,51.07403,4.96923,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1362",2022,51.07473,4.96954,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1363",2022,51.07474,4.96943,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1364",2022,51.07494,4.96947,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1365",2022,51.07524,4.96801,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1366",2022,51.07592,4.17601,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1367",2022,51.07598,4.17584,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1368",2022,51.07751,4.96965,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1369",2022,51.08086,4.16325,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1370",2022,51.08139,4.99208,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1371",2022,51.08853,5.70723,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1372",2022,51.09483,4.19999,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1373",2022,51.122333,3.979394,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1374",2022,51.14304,4.01381,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1375",2022,51.1431,4.01398,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1376",2022,51.14498,5.12885,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1377",2022,51.15096,4.00251,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1378",2022,51.15125,4.00196,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1379",2022,51.15154,4.0013,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1380",2022,51.15529,5.45065,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1381",2022,51.16077,4.00528,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1382",2022,51.16262,5.0551,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1383",2022,51.16652,3.88705,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1384",2022,51.16658,3.88838,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1385",2022,51.16664,3.88909,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1386",2022,51.16668,3.89275,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1387",2022,51.16672,3.89157,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1388",2022,51.16673,3.88611,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1389",2022,51.16673,3.89172,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1390",2022,51.16683,3.88614,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1391",2022,51.16683,3.89321,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1392",2022,51.16687,3.89448,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1393",2022,51.1669,3.88637,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1394",2022,51.16703,3.8953,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1395",2022,51.18087,4.65297,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1396",2022,51.1832,4.06012,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1397",2022,51.1843,4.02543,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1398",2022,51.18528,2.81726,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1399",2022,51.18706,4.90304,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1400",2022,51.19617,4.43142,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1401",2022,51.19625,4.43159,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1402",2022,51.19796,5.20595,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1403",2022,51.20428,2.95245,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1404",2022,51.21288,3.24066,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1405",2022,51.21768,4.46847,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1406",2022,51.22193,5.16894,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1407",2022,51.2284,3.24615,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1408",2022,51.22954,3.19366,"gbif_data",1,NA,NA,NA,1,NA,NA
"1409",2022,51.22969,3.19432,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1410",2022,51.23113,3.24943,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1411",2022,51.2312,5.03809,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1412",2022,51.23127,5.03767,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1413",2022,51.23198,3.19844,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1414",2022,51.232,3.1984,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1415",2022,51.23209,3.25329,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1416",2022,51.23304,3.19659,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1417",2022,51.23306,3.21343,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1418",2022,51.24181,3.50355,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1419",2022,51.24559,3.53073,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1420",2022,51.24976,3.00991,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1421",2022,51.25055,3.27268,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1422",2022,51.25406,3.28066,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1423",2022,51.25447,5.41438,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1424",2022,51.2547,3.24909,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1425",2022,51.25542,3.32129,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1426",2022,51.25961,3.19606,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1427",2022,51.26202,3.32074,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1428",2022,51.26309,4.58789,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1429",2022,51.2643,3.182,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1430",2022,51.2643,3.18202,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1431",2022,51.26733,3.29789,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1432",2022,51.28122,3.21785,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1433",2022,51.28127,3.21705,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1434",2022,51.28565,4.50591,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1435",2022,51.29038,3.20579,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1436",2022,51.29097,3.20613,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1437",2022,51.29264,3.24895,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1438",2022,51.29294,3.33236,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1439",2022,51.29771,3.35131,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1440",2022,51.29812,3.36452,"gbif_data",NA,NA,NA,NA,NA,1,NA
"1441",2022,51.30558,3.35575,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1442",2022,51.32869,4.4951,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1443",2022,51.3298,4.8757,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1444",2022,51.34034,3.37178,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1445",2022,51.35809,4.96061,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1446",2023,50.729763,4.517356,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1447",2023,50.79859,3.92852,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1448",2023,50.80798,3.96408,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1449",2023,50.83435,3.27187,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1450",2023,50.83894,3.31974,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1451",2023,50.84152,3.3255,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1452",2023,50.84385,3.61388,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1453",2023,50.88542,4.09641,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1454",2023,50.89106,4.72084,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1455",2023,50.89124,4.72056,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1456",2023,50.89235,4.72312,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1457",2023,50.89253,4.72287,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1458",2023,50.89334,4.72535,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1459",2023,50.89482,4.71852,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1460",2023,50.90326,3.6863,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1461",2023,50.9156,3.26244,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1462",2023,50.91583,4.06434,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1463",2023,50.92405,3.94307,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1464",2023,50.9335,4.47706,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1465",2023,50.93766,5.66337,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1466",2023,50.94013,4.44523,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1467",2023,50.94744,5.72211,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1468",2023,50.94778,5.72252,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1469",2023,50.95403,4.47772,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1470",2023,50.95903,4.50943,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1471",2023,50.95905,5.13384,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1472",2023,50.9691,4.71325,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1473",2023,50.97249,4.49948,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1474",2023,50.97764,5.49375,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1475",2023,50.9812,4.50881,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1476",2023,50.98339,5.31683,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1477",2023,50.98354,5.23156,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1478",2023,50.98377,4.49512,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1479",2023,50.98443,4.09682,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1480",2023,50.98661,4.50409,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1481",2023,50.98784,5.31501,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1482",2023,50.98801,4.50729,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1483",2023,50.98841,4.50017,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1484",2023,50.98899,4.51734,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1485",2023,50.99076,4.39332,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1486",2023,50.99081,4.39335,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1487",2023,50.99087,4.39335,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1488",2023,50.99105,4.3918,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1489",2023,50.99677,4.3834,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1490",2023,51.02187,5.75195,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1491",2023,51.02264,4.24612,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1492",2023,51.04638,3.12819,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1493",2023,51.06745,4.18275,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1494",2023,51.07257,5.0144,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1495",2023,51.07281,4.17505,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1496",2023,51.07281,4.17516,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1497",2023,51.07285,5.01495,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1498",2023,51.07303,5.03226,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1499",2023,51.07323,4.96868,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1500",2023,51.07445,4.96854,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1501",2023,51.07488,4.9687,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1502",2023,51.07494,4.96855,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1503",2023,51.07503,4.96776,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1504",2023,51.07505,4.17904,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1505",2023,51.07506,4.96929,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1506",2023,51.07508,4.96806,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1507",2023,51.07519,4.96872,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1508",2023,51.07535,4.96864,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1509",2023,51.07681,4.96876,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1510",2023,51.07699,4.96885,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1511",2023,51.0791,5.06229,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1512",2023,51.07967,3.99768,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1513",2023,51.08859,4.38274,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1514",2023,51.08931,4.49811,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1515",2023,51.09059,4.74098,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1516",2023,51.09317,4.50551,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1517",2023,51.09484,4.19989,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1518",2023,51.09859,4.01168,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1519",2023,51.09995,4.0109,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1520",2023,51.10139,4.05483,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1521",2023,51.10333,4.0179,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1522",2023,51.10602,4.01276,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1523",2023,51.11081,4.25126,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1524",2023,51.11087,4.25132,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1525",2023,51.11424,5.1366,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1526",2023,51.12074,4.1888,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1527",2023,51.12074,4.18888,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1528",2023,51.13152,5.82112,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1529",2023,51.13364,3.97607,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1530",2023,51.13389,3.97618,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1531",2023,51.13604,3.9773,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1532",2023,51.14358,3.96433,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1533",2023,51.14466,4.09039,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1534",2023,51.14575,3.88531,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1535",2023,51.14894,5.01543,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1536",2023,51.1518,3.94808,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1537",2023,51.15201,3.99507,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1538",2023,51.15356,3.99895,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1539",2023,51.15408,4.05144,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1540",2023,51.15492,5.57185,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1541",2023,51.15494,5.57187,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1542",2023,51.15501,5.57205,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1543",2023,51.15502,5.57203,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1544",2023,51.16211,4.36514,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1545",2023,51.1682,3.9922,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1546",2023,51.17262,4.11029,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1547",2023,51.17276,4.11264,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1548",2023,51.1729,4.1127,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1549",2023,51.17432,4.11124,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1550",2023,51.17544,4.08577,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1551",2023,51.17828,4.85785,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1552",2023,51.17842,4.07372,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1553",2023,51.17994,4.0558,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1554",2023,51.18489,2.81823,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1555",2023,51.18512,2.81805,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1556",2023,51.18517,2.81778,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1557",2023,51.18518,2.81795,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1558",2023,51.18539,2.81802,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1559",2023,51.18553,2.81751,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1560",2023,51.196,4.43142,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1561",2023,51.19613,4.43195,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1562",2023,51.19618,4.43147,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1563",2023,51.19619,4.43147,"gbif_data",NA,1,NA,NA,NA,NA,NA
"1564",2023,51.19959,5.21664,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1565",2023,51.20172,3.10522,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1566",2023,51.201887,4.984638,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1567",2023,51.20204,4.60917,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1568",2023,51.20255,3.10921,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1569",2023,51.20472,4.68504,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1570",2023,51.20486,3.18162,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1571",2023,51.20507,4.68555,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1572",2023,51.20671,3.15754,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1573",2023,51.2077,3.03101,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1574",2023,51.21296,4.02945,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1575",2023,51.21524,3.16769,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1576",2023,51.21563,4.03899,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1577",2023,51.21693,3.20072,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1578",2023,51.21695,3.20076,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1579",2023,51.21783,3.0018,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1580",2023,51.21854,3.31575,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1581",2023,51.2197,3.17611,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1582",2023,51.22049,3.1888,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1583",2023,51.22172,5.11895,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1584",2023,51.22398,3.15504,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1585",2023,51.22801,5.1949,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1586",2023,51.22838,3.10361,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1587",2023,51.22868,5.19683,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1588",2023,51.23092,3.19805,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1589",2023,51.23107,3.23557,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1590",2023,51.23129,3.24921,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1591",2023,51.2331,3.21321,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1592",2023,51.23407,3.24721,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1593",2023,51.234119,3.247138,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1594",2023,51.23746,3.53413,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1595",2023,51.24074,4.17365,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1596",2023,51.24133,4.16858,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1597",2023,51.24143,4.16819,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1598",2023,51.24147,4.60344,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1599",2023,51.2415,4.60338,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1600",2023,51.24329,3.28699,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1601",2023,51.24417,4.18111,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1602",2023,51.24422,4.18113,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1603",2023,51.24439,4.18129,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1604",2023,51.24603,3.0426,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1605",2023,51.24688,3.21283,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1606",2023,51.24723,3.26586,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1607",2023,51.25099,3.59108,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1608",2023,51.25718,4.19991,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1609",2023,51.25863,3.19552,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1610",2023,51.25885,3.57973,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1611",2023,51.25921,3.19705,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1612",2023,51.25938,3.54726,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1613",2023,51.2595,3.5479,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1614",2023,51.26051,4.19912,"gbif_data",NA,NA,1,NA,NA,NA,NA
"1615",2023,51.26341,5.13759,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1616",2023,51.26408,3.5799,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1617",2023,51.26753,3.58412,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1618",2023,51.26793,4.80128,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1619",2023,51.26943,3.58377,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1620",2023,51.27063,4.51986,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1621",2023,51.280893,3.225413,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1622",2023,51.28093,3.22202,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1623",2023,51.28386,4.38981,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1624",2023,51.28387,4.39153,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1625",2023,51.28395,4.39064,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1626",2023,51.28434,4.39021,"gbif_data",1,NA,NA,NA,NA,NA,NA
"1627",2023,51.29268,3.24887,"gbif_data",NA,NA,NA,NA,1,NA,NA
"1628",2023,51.29303,3.24859,"gbif_data",NA,NA,NA,NA,1,NA,NA
